key,run_counts,run_partition,chi_squared,p_value
0111110010,[3 1 0 0 1 0 0 0 0 0],[1 5 2 1 1],7.2272727272727275,0.29296875
1111101001,[3 1 0 0 1 0 0 0 0 0],[5 1 1 2 1],7.2272727272727275,0.29296875
1111101011,[3 1 0 0 1 0 0 0 0 0],[5 1 1 1 2],7.2272727272727275,0.29296875
0011111010,[3 1 0 0 1 0 0 0 0 0],[2 5 1 1 1],7.2272727272727275,0.29296875
0111110110,[3 1 0 0 1 0 0 0 0 0],[1 5 1 2 1],7.2272727272727275,0.29296875
0100000100,[3 1 0 0 1 0 0 0 0 0],[1 1 5 1 2],7.2272727272727275,0.29296875
0111110100,[3 1 0 0 1 0 0 0 0 0],[1 5 1 1 2],7.2272727272727275,0.29296875
0100000110,[3 1 0 0 1 0 0 0 0 0],[1 1 5 2 1],7.2272727272727275,0.29296875
1111101101,[3 1 0 0 1 0 0 0 0 0],[5 1 2 1 1],7.2272727272727275,0.29296875
0101100000,[3 1 0 0 1 0 0 0 0 0],[1 1 1 2 5],7.2272727272727275,0.29296875
0010100000,[3 1 0 0 1 0 0 0 0 0],[2 1 1 1 5],7.2272727272727275,0.29296875
1001000001,[3 1 0 0 1 0 0 0 0 0],[1 2 1 5 1],7.2272727272727275,0.29296875
1001111101,[3 1 0 0 1 0 0 0 0 0],[1 2 5 1 1],7.2272727272727275,0.29296875
1000001001,[3 1 0 0 1 0 0 0 0 0],[1 5 1 2 1],7.2272727272727275,0.29296875
1101000001,[3 1 0 0 1 0 0 0 0 0],[2 1 1 5 1],7.2272727272727275,0.29296875
1001011111,[3 1 0 0 1 0 0 0 0 0],[1 2 1 1 5],7.2272727272727275,0.29296875
1000001011,[3 1 0 0 1 0 0 0 0 0],[1 5 1 1 2],7.2272727272727275,0.29296875
1000001101,[3 1 0 0 1 0 0 0 0 0],[1 5 2 1 1],7.2272727272727275,0.29296875
0000010010,[3 1 0 0 1 0 0 0 0 0],[5 1 2 1 1],7.2272727272727275,0.29296875
0110100000,[3 1 0 0 1 0 0 0 0 0],[1 2 1 1 5],7.2272727272727275,0.29296875
0101111010,[6 0 0 1 0 0 0 0 0 0],[1 1 1 4 1 1 1],7.055555555555555,0.306640625
0101010000,[6 0 0 1 0 0 0 0 0 0],[1 1 1 1 1 1 4],7.055555555555555,0.306640625
1111010101,[6 0 0 1 0 0 0 0 0 0],[4 1 1 1 1 1 1],7.055555555555555,0.306640625
0101011110,[6 0 0 1 0 0 0 0 0 0],[1 1 1 1 1 4 1],7.055555555555555,0.306640625
0101000010,[6 0 0 1 0 0 0 0 0 0],[1 1 1 1 4 1 1],7.055555555555555,0.306640625
0000101010,[6 0 0 1 0 0 0 0 0 0],[4 1 1 1 1 1 1],7.055555555555555,0.306640625
1010111101,[6 0 0 1 0 0 0 0 0 0],[1 1 1 1 4 1 1],7.055555555555555,0.306640625
1011110101,[6 0 0 1 0 0 0 0 0 0],[1 1 4 1 1 1 1],7.055555555555555,0.306640625
0100001010,[6 0 0 1 0 0 0 0 0 0],[1 1 4 1 1 1 1],7.055555555555555,0.306640625
1010101111,[6 0 0 1 0 0 0 0 0 0],[1 1 1 1 1 1 4],7.055555555555555,0.306640625
0111101010,[6 0 0 1 0 0 0 0 0 0],[1 4 1 1 1 1 1],7.055555555555555,0.306640625
1010000101,[6 0 0 1 0 0 0 0 0 0],[1 1 1 4 1 1 1],7.055555555555555,0.306640625
1000010101,[6 0 0 1 0 0 0 0 0 0],[1 4 1 1 1 1 1],7.055555555555555,0.306640625
1010100001,[6 0 0 1 0 0 0 0 0 0],[1 1 1 1 1 4 1],7.055555555555555,0.306640625
1110011000,[0 2 2 0 0 0 0 0 0 0],[3 2 2 3],6.809090909090909,0.318359375
0001100011,[0 2 2 0 0 0 0 0 0 0],[3 2 3 2],6.809090909090909,0.318359375
1110001100,[0 2 2 0 0 0 0 0 0 0],[3 3 2 2],6.809090909090909,0.318359375
1100111000,[0 2 2 0 0 0 0 0 0 0],[2 2 3 3],6.809090909090909,0.318359375
0001100111,[0 2 2 0 0 0 0 0 0 0],[3 2 2 3],6.809090909090909,0.318359375
0011000111,[0 2 2 0 0 0 0 0 0 0],[2 2 3 3],6.809090909090909,0.318359375
0001110011,[0 2 2 0 0 0 0 0 0 0],[3 3 2 2],6.809090909090909,0.318359375
1110011100,[0 2 2 0 0 0 0 0 0 0],[3 2 3 2],6.809090909090909,0.318359375
0011100111,[0 2 2 0 0 0 0 0 0 0],[2 3 2 3],6.809090909090909,0.318359375
1100011100,[0 2 2 0 0 0 0 0 0 0],[2 3 3 2],6.809090909090909,0.318359375
0011100011,[0 2 2 0 0 0 0 0 0 0],[2 3 3 2],6.809090909090909,0.318359375
1100011000,[0 2 2 0 0 0 0 0 0 0],[2 3 2 3],6.809090909090909,0.318359375
1001001100,[2 4 0 0 0 0 0 0 0 0],[1 2 1 2 2 2],6.46969696969697,0.34765625
0010011001,[2 4 0 0 0 0 0 0 0 0],[2 1 2 2 2 1],6.46969696969697,0.34765625
1001100100,[2 4 0 0 0 0 0 0 0 0],[1 2 2 2 1 2],6.46969696969697,0.34765625
0110011001,[2 4 0 0 0 0 0 0 0 0],[1 2 2 2 2 1],6.46969696969697,0.34765625
0011001101,[2 4 0 0 0 0 0 0 0 0],[2 2 2 2 1 1],6.46969696969697,0.34765625
1001100110,[2 4 0 0 0 0 0 0 0 0],[1 2 2 2 2 1],6.46969696969697,0.34765625
0110010011,[2 4 0 0 0 0 0 0 0 0],[1 2 2 1 2 2],6.46969696969697,0.34765625
1001101100,[2 4 0 0 0 0 0 0 0 0],[1 2 2 1 2 2],6.46969696969697,0.34765625
0110110011,[2 4 0 0 0 0 0 0 0 0],[1 2 1 2 2 2],6.46969696969697,0.34765625
1100110110,[2 4 0 0 0 0 0 0 0 0],[2 2 2 1 2 1],6.46969696969697,0.34765625
0010010011,[2 4 0 0 0 0 0 0 0 0],[2 1 2 1 2 2],6.46969696969697,0.34765625
1100110100,[2 4 0 0 0 0 0 0 0 0],[2 2 2 1 1 2],6.46969696969697,0.34765625
1100110010,[2 4 0 0 0 0 0 0 0 0],[2 2 2 2 1 1],6.46969696969697,0.34765625
1100101100,[2 4 0 0 0 0 0 0 0 0],[2 2 1 1 2 2],6.46969696969697,0.34765625
1100100110,[2 4 0 0 0 0 0 0 0 0],[2 2 1 2 2 1],6.46969696969697,0.34765625
1100100100,[2 4 0 0 0 0 0 0 0 0],[2 2 1 2 1 2],6.46969696969697,0.34765625
1011001100,[2 4 0 0 0 0 0 0 0 0],[1 1 2 2 2 2],6.46969696969697,0.34765625
0110011011,[2 4 0 0 0 0 0 0 0 0],[1 2 2 2 1 2],6.46969696969697,0.34765625
0011001011,[2 4 0 0 0 0 0 0 0 0],[2 2 2 1 1 2],6.46969696969697,0.34765625
0011011011,[2 4 0 0 0 0 0 0 0 0],[2 2 1 2 1 2],6.46969696969697,0.34765625
0100110011,[2 4 0 0 0 0 0 0 0 0],[1 1 2 2 2 2],6.46969696969697,0.34765625
0011001001,[2 4 0 0 0 0 0 0 0 0],[2 2 2 1 2 1],6.46969696969697,0.34765625
0011011001,[2 4 0 0 0 0 0 0 0 0],[2 2 1 2 2 1],6.46969696969697,0.34765625
0011010011,[2 4 0 0 0 0 0 0 0 0],[2 2 1 1 2 2],6.46969696969697,0.34765625
1101001100,[2 4 0 0 0 0 0 0 0 0],[2 1 1 2 2 2],6.46969696969697,0.34765625
0010011011,[2 4 0 0 0 0 0 0 0 0],[2 1 2 2 1 2],6.46969696969697,0.34765625
1101101100,[2 4 0 0 0 0 0 0 0 0],[2 1 2 1 2 2],6.46969696969697,0.34765625
1101100100,[2 4 0 0 0 0 0 0 0 0],[2 1 2 2 1 2],6.46969696969697,0.34765625
1101100110,[2 4 0 0 0 0 0 0 0 0],[2 1 2 2 2 1],6.46969696969697,0.34765625
0010110011,[2 4 0 0 0 0 0 0 0 0],[2 1 1 2 2 2],6.46969696969697,0.34765625
0001010111,[4 0 2 0 0 0 0 0 0 0],[3 1 1 1 1 3],5.233333333333333,0.376953125
0001011101,[4 0 2 0 0 0 0 0 0 0],[3 1 1 3 1 1],5.233333333333333,0.376953125
0111010111,[4 0 2 0 0 0 0 0 0 0],[1 3 1 1 1 3],5.233333333333333,0.376953125
1110001010,[4 0 2 0 0 0 0 0 0 0],[3 3 1 1 1 1],5.233333333333333,0.376953125
1010111000,[4 0 2 0 0 0 0 0 0 0],[1 1 1 1 3 3],5.233333333333333,0.376953125
0100010001,[4 0 2 0 0 0 0 0 0 0],[1 1 3 1 3 1],5.233333333333333,0.376953125
1110111010,[4 0 2 0 0 0 0 0 0 0],[3 1 3 1 1 1],5.233333333333333,0.376953125
0111011101,[4 0 2 0 0 0 0 0 0 0],[1 3 1 3 1 1],5.233333333333333,0.376953125
0100010111,[4 0 2 0 0 0 0 0 0 0],[1 1 3 1 1 3],5.233333333333333,0.376953125
0111010001,[4 0 2 0 0 0 0 0 0 0],[1 3 1 1 3 1],5.233333333333333,0.376953125
0111000101,[4 0 2 0 0 0 0 0 0 0],[1 3 3 1 1 1],5.233333333333333,0.376953125
0101110111,[4 0 2 0 0 0 0 0 0 0],[1 1 1 3 1 3],5.233333333333333,0.376953125
1011100010,[4 0 2 0 0 0 0 0 0 0],[1 1 3 3 1 1],5.233333333333333,0.376953125
0100011101,[4 0 2 0 0 0 0 0 0 0],[1 1 3 3 1 1],5.233333333333333,0.376953125
0001110101,[4 0 2 0 0 0 0 0 0 0],[3 3 1 1 1 1],5.233333333333333,0.376953125
1011101000,[4 0 2 0 0 0 0 0 0 0],[1 1 3 1 1 3],5.233333333333333,0.376953125
1011101110,[4 0 2 0 0 0 0 0 0 0],[1 1 3 1 3 1],5.233333333333333,0.376953125
0001010001,[4 0 2 0 0 0 0 0 0 0],[3 1 1 1 3 1],5.233333333333333,0.376953125
1110101110,[4 0 2 0 0 0 0 0 0 0],[3 1 1 1 3 1],5.233333333333333,0.376953125
0001000101,[4 0 2 0 0 0 0 0 0 0],[3 1 3 1 1 1],5.233333333333333,0.376953125
0101110001,[4 0 2 0 0 0 0 0 0 0],[1 1 1 3 3 1],5.233333333333333,0.376953125
1110100010,[4 0 2 0 0 0 0 0 0 0],[3 1 1 3 1 1],5.233333333333333,0.376953125
1110101000,[4 0 2 0 0 0 0 0 0 0],[3 1 1 1 1 3],5.233333333333333,0.376953125
1000111010,[4 0 2 0 0 0 0 0 0 0],[1 3 3 1 1 1],5.233333333333333,0.376953125
1010001110,[4 0 2 0 0 0 0 0 0 0],[1 1 1 3 3 1],5.233333333333333,0.376953125
1000101110,[4 0 2 0 0 0 0 0 0 0],[1 3 1 1 3 1],5.233333333333333,0.376953125
1000101000,[4 0 2 0 0 0 0 0 0 0],[1 3 1 1 1 3],5.233333333333333,0.376953125
1010001000,[4 0 2 0 0 0 0 0 0 0],[1 1 1 3 1 3],5.233333333333333,0.376953125
1000100010,[4 0 2 0 0 0 0 0 0 0],[1 3 1 3 1 1],5.233333333333333,0.376953125
0101000111,[4 0 2 0 0 0 0 0 0 0],[1 1 1 1 3 3],5.233333333333333,0.376953125
1001011010,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 2 1 1 1],4.409090909090909,0.431640625
1001010110,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 1 1 2 1],4.409090909090909,0.431640625
1001010100,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 1 1 1 2],4.409090909090909,0.431640625
0100101011,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 1 1 1 2],4.409090909090909,0.431640625
0010101101,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 1 2 1 1],4.409090909090909,0.431640625
0110101001,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 1 1 2 1],4.409090909090909,0.431640625
0110101011,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 1 1 1 2],4.409090909090909,0.431640625
0011010101,[6 2 0 0 0 0 0 0 0 0],[2 2 1 1 1 1 1 1],4.409090909090909,0.431640625
1001101010,[6 2 0 0 0 0 0 0 0 0],[1 2 2 1 1 1 1 1],4.409090909090909,0.431640625
0100101001,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 1 1 2 1],4.409090909090909,0.431640625
0110101101,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 1 2 1 1],4.409090909090909,0.431640625
0100100101,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 2 1 1 1],4.409090909090909,0.431640625
0110110101,[6 2 0 0 0 0 0 0 0 0],[1 2 1 2 1 1 1 1],4.409090909090909,0.431640625
1001010010,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 1 2 1 1],4.409090909090909,0.431640625
1010100100,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 1 2 1 2],4.409090909090909,0.431640625
1001001010,[6 2 0 0 0 0 0 0 0 0],[1 2 1 2 1 1 1 1],4.409090909090909,0.431640625
1010110010,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 2 2 1 1],4.409090909090909,0.431640625
1010110100,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 2 1 1 2],4.409090909090909,0.431640625
1010101100,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 2 2],4.409090909090909,0.431640625
1011011010,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 2 1 1 1],4.409090909090909,0.431640625
1011010110,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 1 1 2 1],4.409090909090909,0.431640625
1010100110,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 1 2 2 1],4.409090909090909,0.431640625
1011010100,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 1 1 1 2],4.409090909090909,0.431640625
1011010010,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 1 2 1 1],4.409090909090909,0.431640625
1010011010,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 2 1 1 1],4.409090909090909,0.431640625
1011001010,[6 2 0 0 0 0 0 0 0 0],[1 1 2 2 1 1 1 1],4.409090909090909,0.431640625
1010010010,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 1 2 1 1],4.409090909090909,0.431640625
1010010100,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 1 1 1 2],4.409090909090909,0.431640625
0100101101,[6 2 0 0 0 0 0 0 0 0],[1 1 2 1 1 2 1 1],4.409090909090909,0.431640625
1010010110,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 1 1 2 1],4.409090909090909,0.431640625
1010110110,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 2 1 2 1],4.409090909090909,0.431640625
0010110101,[6 2 0 0 0 0 0 0 0 0],[2 1 1 2 1 1 1 1],4.409090909090909,0.431640625
0110100101,[6 2 0 0 0 0 0 0 0 0],[1 2 1 1 2 1 1 1],4.409090909090909,0.431640625
0101011001,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 1 2 2 1],4.409090909090909,0.431640625
1101101010,[6 2 0 0 0 0 0 0 0 0],[2 1 2 1 1 1 1 1],4.409090909090909,0.431640625
0110010101,[6 2 0 0 0 0 0 0 0 0],[1 2 2 1 1 1 1 1],4.409090909090909,0.431640625
0101001101,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 2 2 1 1],4.409090909090909,0.431640625
0101001011,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 2 1 1 2],4.409090909090909,0.431640625
0101100101,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 2 1 1 1],4.409090909090909,0.431640625
1101010110,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 1 1 2 1],4.409090909090909,0.431640625
0101101001,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 1 1 2 1],4.409090909090909,0.431640625
0010010101,[6 2 0 0 0 0 0 0 0 0],[2 1 2 1 1 1 1 1],4.409090909090909,0.431640625
0101101011,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 1 1 1 2],4.409090909090909,0.431640625
0010101001,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 1 1 2 1],4.409090909090909,0.431640625
0101101101,[6 2 0 0 0 0 0 0 0 0],[1 1 1 2 1 2 1 1],4.409090909090909,0.431640625
1100101010,[6 2 0 0 0 0 0 0 0 0],[2 2 1 1 1 1 1 1],4.409090909090909,0.431640625
0010101011,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 1 1 1 2],4.409090909090909,0.431640625
1101001010,[6 2 0 0 0 0 0 0 0 0],[2 1 1 2 1 1 1 1],4.409090909090909,0.431640625
1101010100,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 1 1 1 2],4.409090909090909,0.431640625
0010100101,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 2 1 1 1],4.409090909090909,0.431640625
1101010010,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 1 2 1 1],4.409090909090909,0.431640625
1101011010,[6 2 0 0 0 0 0 0 0 0],[2 1 1 1 2 1 1 1],4.409090909090909,0.431640625
0101001001,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 2 1 2 1],4.409090909090909,0.431640625
0100110101,[6 2 0 0 0 0 0 0 0 0],[1 1 2 2 1 1 1 1],4.409090909090909,0.431640625
0101010011,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 2 2],4.409090909090909,0.431640625
0101011011,[6 2 0 0 0 0 0 0 0 0],[1 1 1 1 1 2 1 2],4.409090909090909,0.431640625
1001110011,[1 3 1 0 0 0 0 0 0 0],[1 2 3 2 2],3.978787878787879,0.470703125
0011101100,[1 3 1 0 0 0 0 0 0 0],[2 3 1 2 2],3.978787878787879,0.470703125
1100010011,[1 3 1 0 0 0 0 0 0 0],[2 3 1 2 2],3.978787878787879,0.470703125
1100100111,[1 3 1 0 0 0 0 0 0 0],[2 2 1 2 3],3.978787878787879,0.470703125
1100100011,[1 3 1 0 0 0 0 0 0 0],[2 2 1 3 2],3.978787878787879,0.470703125
0011100100,[1 3 1 0 0 0 0 0 0 0],[2 3 2 1 2],3.978787878787879,0.470703125
1110011011,[1 3 1 0 0 0 0 0 0 0],[3 2 2 1 2],3.978787878787879,0.470703125
0011100110,[1 3 1 0 0 0 0 0 0 0],[2 3 2 2 1],3.978787878787879,0.470703125
1110011001,[1 3 1 0 0 0 0 0 0 0],[3 2 2 2 1],3.978787878787879,0.470703125
0110011100,[1 3 1 0 0 0 0 0 0 0],[1 2 2 3 2],3.978787878787879,0.470703125
0001101100,[1 3 1 0 0 0 0 0 0 0],[3 2 1 2 2],3.978787878787879,0.470703125
1100011011,[1 3 1 0 0 0 0 0 0 0],[2 3 2 1 2],3.978787878787879,0.470703125
1100011001,[1 3 1 0 0 0 0 0 0 0],[2 3 2 2 1],3.978787878787879,0.470703125
1101100011,[1 3 1 0 0 0 0 0 0 0],[2 1 2 3 2],3.978787878787879,0.470703125
0001001100,[1 3 1 0 0 0 0 0 0 0],[3 1 2 2 2],3.978787878787879,0.470703125
0011001110,[1 3 1 0 0 0 0 0 0 0],[2 2 2 3 1],3.978787878787879,0.470703125
1110010011,[1 3 1 0 0 0 0 0 0 0],[3 2 1 2 2],3.978787878787879,0.470703125
1001100011,[1 3 1 0 0 0 0 0 0 0],[1 2 2 3 2],3.978787878787879,0.470703125
0011000110,[1 3 1 0 0 0 0 0 0 0],[2 2 3 2 1],3.978787878787879,0.470703125
0001100110,[1 3 1 0 0 0 0 0 0 0],[3 2 2 2 1],3.978787878787879,0.470703125
1110110011,[1 3 1 0 0 0 0 0 0 0],[3 1 2 2 2],3.978787878787879,0.470703125
0011000100,[1 3 1 0 0 0 0 0 0 0],[2 2 3 1 2],3.978787878787879,0.470703125
0001100100,[1 3 1 0 0 0 0 0 0 0],[3 2 2 1 2],3.978787878787879,0.470703125
0110001100,[1 3 1 0 0 0 0 0 0 0],[1 2 3 2 2],3.978787878787879,0.470703125
1101100111,[1 3 1 0 0 0 0 0 0 0],[2 1 2 2 3],3.978787878787879,0.470703125
0011001000,[1 3 1 0 0 0 0 0 0 0],[2 2 2 1 3],3.978787878787879,0.470703125
1000110011,[1 3 1 0 0 0 0 0 0 0],[1 3 2 2 2],3.978787878787879,0.470703125
1100110111,[1 3 1 0 0 0 0 0 0 0],[2 2 2 1 3],3.978787878787879,0.470703125
0010011100,[1 3 1 0 0 0 0 0 0 0],[2 1 2 3 2],3.978787878787879,0.470703125
0010001100,[1 3 1 0 0 0 0 0 0 0],[2 1 3 2 2],3.978787878787879,0.470703125
0011011000,[1 3 1 0 0 0 0 0 0 0],[2 2 1 2 3],3.978787878787879,0.470703125
1100111011,[1 3 1 0 0 0 0 0 0 0],[2 2 3 1 2],3.978787878787879,0.470703125
0010011000,[1 3 1 0 0 0 0 0 0 0],[2 1 2 2 3],3.978787878787879,0.470703125
0011011100,[1 3 1 0 0 0 0 0 0 0],[2 2 1 3 2],3.978787878787879,0.470703125
1101110011,[1 3 1 0 0 0 0 0 0 0],[2 1 3 2 2],3.978787878787879,0.470703125
1100110001,[1 3 1 0 0 0 0 0 0 0],[2 2 2 3 1],3.978787878787879,0.470703125
1100111001,[1 3 1 0 0 0 0 0 0 0],[2 2 3 2 1],3.978787878787879,0.470703125
0110011000,[1 3 1 0 0 0 0 0 0 0],[1 2 2 2 3],3.978787878787879,0.470703125
1001100111,[1 3 1 0 0 0 0 0 0 0],[1 2 2 2 3],3.978787878787879,0.470703125
0111001100,[1 3 1 0 0 0 0 0 0 0],[1 3 2 2 2],3.978787878787879,0.470703125
0011101000,[2 1 2 0 0 0 0 0 0 0],[2 3 1 1 3],3.9606060606060605,0.529296875
1000100011,[2 1 2 0 0 0 0 0 0 0],[1 3 1 3 2],3.9606060606060605,0.529296875
1001110001,[2 1 2 0 0 0 0 0 0 0],[1 2 3 3 1],3.9606060606060605,0.529296875
1110100011,[2 1 2 0 0 0 0 0 0 0],[3 1 1 3 2],3.9606060606060605,0.529296875
1001000111,[2 1 2 0 0 0 0 0 0 0],[1 2 1 3 3],3.9606060606060605,0.529296875
1100011101,[2 1 2 0 0 0 0 0 0 0],[2 3 3 1 1],3.9606060606060605,0.529296875
1101000111,[2 1 2 0 0 0 0 0 0 0],[2 1 1 3 3],3.9606060606060605,0.529296875
0001011000,[2 1 2 0 0 0 0 0 0 0],[3 1 1 2 3],3.9606060606060605,0.529296875
1001110111,[2 1 2 0 0 0 0 0 0 0],[1 2 3 1 3],3.9606060606060605,0.529296875
1110010001,[2 1 2 0 0 0 0 0 0 0],[3 2 1 3 1],3.9606060606060605,0.529296875
0011101110,[2 1 2 0 0 0 0 0 0 0],[2 3 1 3 1],3.9606060606060605,0.529296875
0001001110,[2 1 2 0 0 0 0 0 0 0],[3 1 2 3 1],3.9606060606060605,0.529296875
1110100111,[2 1 2 0 0 0 0 0 0 0],[3 1 1 2 3],3.9606060606060605,0.529296875
1000110001,[2 1 2 0 0 0 0 0 0 0],[1 3 2 3 1],3.9606060606060605,0.529296875
0001001000,[2 1 2 0 0 0 0 0 0 0],[3 1 2 1 3],3.9606060606060605,0.529296875
1000111011,[2 1 2 0 0 0 0 0 0 0],[1 3 3 1 2],3.9606060606060605,0.529296875
0001000110,[2 1 2 0 0 0 0 0 0 0],[3 1 3 2 1],3.9606060606060605,0.529296875
1000100111,[2 1 2 0 0 0 0 0 0 0],[1 3 1 2 3],3.9606060606060605,0.529296875
1000111001,[2 1 2 0 0 0 0 0 0 0],[1 3 3 2 1],3.9606060606060605,0.529296875
1000110111,[2 1 2 0 0 0 0 0 0 0],[1 3 2 1 3],3.9606060606060605,0.529296875
1110010111,[2 1 2 0 0 0 0 0 0 0],[3 2 1 1 3],3.9606060606060605,0.529296875
0001000100,[2 1 2 0 0 0 0 0 0 0],[3 1 3 1 2],3.9606060606060605,0.529296875
1110011101,[2 1 2 0 0 0 0 0 0 0],[3 2 3 1 1],3.9606060606060605,0.529296875
0011100010,[2 1 2 0 0 0 0 0 0 0],[2 3 3 1 1],3.9606060606060605,0.529296875
0001011100,[2 1 2 0 0 0 0 0 0 0],[3 1 1 3 2],3.9606060606060605,0.529296875
0110001110,[2 1 2 0 0 0 0 0 0 0],[1 2 3 3 1],3.9606060606060605,0.529296875
1100010111,[2 1 2 0 0 0 0 0 0 0],[2 3 1 1 3],3.9606060606060605,0.529296875
1011100011,[2 1 2 0 0 0 0 0 0 0],[1 1 3 3 2],3.9606060606060605,0.529296875
0100111000,[2 1 2 0 0 0 0 0 0 0],[1 1 2 3 3],3.9606060606060605,0.529296875
0001101110,[2 1 2 0 0 0 0 0 0 0],[3 2 1 3 1],3.9606060606060605,0.529296875
0001110010,[2 1 2 0 0 0 0 0 0 0],[3 3 2 1 1],3.9606060606060605,0.529296875
0111011100,[2 1 2 0 0 0 0 0 0 0],[1 3 1 3 2],3.9606060606060605,0.529296875
1011000111,[2 1 2 0 0 0 0 0 0 0],[1 1 2 3 3],3.9606060606060605,0.529296875
0110001000,[2 1 2 0 0 0 0 0 0 0],[1 2 3 1 3],3.9606060606060605,0.529296875
0111011000,[2 1 2 0 0 0 0 0 0 0],[1 3 1 2 3],3.9606060606060605,0.529296875
0100011000,[2 1 2 0 0 0 0 0 0 0],[1 1 3 2 3],3.9606060606060605,0.529296875
0110111000,[2 1 2 0 0 0 0 0 0 0],[1 2 1 3 3],3.9606060606060605,0.529296875
1100010001,[2 1 2 0 0 0 0 0 0 0],[2 3 1 3 1],3.9606060606060605,0.529296875
1110111011,[2 1 2 0 0 0 0 0 0 0],[3 1 3 1 2],3.9606060606060605,0.529296875
0111000100,[2 1 2 0 0 0 0 0 0 0],[1 3 3 1 2],3.9606060606060605,0.529296875
0010001110,[2 1 2 0 0 0 0 0 0 0],[2 1 3 3 1],3.9606060606060605,0.529296875
0111000110,[2 1 2 0 0 0 0 0 0 0],[1 3 3 2 1],3.9606060606060605,0.529296875
0001110100,[2 1 2 0 0 0 0 0 0 0],[3 3 1 1 2],3.9606060606060605,0.529296875
0111001000,[2 1 2 0 0 0 0 0 0 0],[1 3 2 1 3],3.9606060606060605,0.529296875
0111001110,[2 1 2 0 0 0 0 0 0 0],[1 3 2 3 1],3.9606060606060605,0.529296875
1011100111,[2 1 2 0 0 0 0 0 0 0],[1 1 3 2 3],3.9606060606060605,0.529296875
0001110110,[2 1 2 0 0 0 0 0 0 0],[3 3 1 2 1],3.9606060606060605,0.529296875
0100011100,[2 1 2 0 0 0 0 0 0 0],[1 1 3 3 2],3.9606060606060605,0.529296875
0010111000,[2 1 2 0 0 0 0 0 0 0],[2 1 1 3 3],3.9606060606060605,0.529296875
0001101000,[2 1 2 0 0 0 0 0 0 0],[3 2 1 1 3],3.9606060606060605,0.529296875
1110001001,[2 1 2 0 0 0 0 0 0 0],[3 3 1 2 1],3.9606060606060605,0.529296875
1110001011,[2 1 2 0 0 0 0 0 0 0],[3 3 1 1 2],3.9606060606060605,0.529296875
1101110111,[2 1 2 0 0 0 0 0 0 0],[2 1 3 1 3],3.9606060606060605,0.529296875
1110110111,[2 1 2 0 0 0 0 0 0 0],[3 1 2 1 3],3.9606060606060605,0.529296875
1110110001,[2 1 2 0 0 0 0 0 0 0],[3 1 2 3 1],3.9606060606060605,0.529296875
1110001101,[2 1 2 0 0 0 0 0 0 0],[3 3 2 1 1],3.9606060606060605,0.529296875
1110111001,[2 1 2 0 0 0 0 0 0 0],[3 1 3 2 1],3.9606060606060605,0.529296875
0001100010,[2 1 2 0 0 0 0 0 0 0],[3 2 3 1 1],3.9606060606060605,0.529296875
0010001000,[2 1 2 0 0 0 0 0 0 0],[2 1 3 1 3],3.9606060606060605,0.529296875
1101110001,[2 1 2 0 0 0 0 0 0 0],[2 1 3 3 1],3.9606060606060605,0.529296875
